"recommended.pars.mtry","recommended.pars.min.node.size","recommended.pars.sample.fraction","recommended.pars.multiclass.brier","recommended.pars.exec.time"
2,7,0.709973276075405,0.548952446991389,0.17
3,7,0.609977495975399,0.547442353089777,0.17
3,8,0.623224655235326,0.546994187232326,0.168
2,6,0.610158458190283,0.54866981378481,0.188000000000001
3,8,0.634817790480039,0.547887147816493,0.156
3,8,0.642387893074029,0.54738235356901,0.166
3,5,0.511490687024209,0.548398222902323,0.168000000000001
3,7,0.601966521189812,0.545791463588726,0.160000000000002
3,6,0.539155813220586,0.547524319421736,0.172000000000003
3,6,0.592675398509827,0.54807377835599,0.174000000000007
3,6,0.514652716633202,0.548753887178498,0.166
3,7,0.633721523022422,0.546845179501198,0.168000000000004
3,8,0.678505809687933,0.548646254758757,0.16400000000001
3,8,0.596334260969077,0.547369176047088,0.162000000000006
3,7,0.614956632181766,0.548377674707697,0.170000000000005
3,8,0.645949914781533,0.547392610618464,0.168000000000001
3,8,0.645179140877316,0.548451924237927,0.165999999999997
3,8,0.627407664793378,0.548751430342766,0.162
3,6,0.636526379954501,0.549229923886146,0.173999999999995
3,6,0.484195402087434,0.549746381331756,0.162000000000006
3,6,0.542374707089667,0.547687662738046,0.163999999999999
3,6,0.557748783036531,0.54715572597382,0.169999999999999
3,7,0.608012945705563,0.546070685811858,0.162
3,7,0.609635051834995,0.54859226998458,0.166000000000003
3,7,0.561547911220603,0.545938184069828,0.160000000000014
3,7,0.623117925940101,0.547711313104666,0.168000000000018
3,8,0.701963786672568,0.548434953052957,0.17199999999998
3,8,0.66235408373447,0.54666052958231,0.159999999999991
3,6,0.541801265868916,0.547616189560915,0.175999999999999
3,8,0.642170250489307,0.545222959201749,0.15400000000003
3,8,0.642842749362496,0.547643659603175,0.162
3,6,0.560735008529774,0.550236171984634,0.165999999999985
3,7,0.585322666564873,0.547486845632756,0.165999999999997
3,5,0.544315012513567,0.549075641849806,0.158000000000027
3,6,0.55666494068655,0.546822963205651,0.176000000000022
3,7,0.569596975349552,0.548456533779782,0.18399999999998
3,6,0.538194949748705,0.549786185896256,0.156000000000017
4,7,0.612766477457806,0.549923325684082,0.170000000000005
3,7,0.586118343354249,0.547537525086213,0.165999999999997
3,8,0.69712810654433,0.547259088106596,0.174000000000012
3,5,0.480171983440465,0.549417395969732,0.162000000000012
3,4,0.515342308092152,0.549717328567902,0.172000000000003
3,5,0.554712136306479,0.547475617459892,0.162
3,6,0.59292494416561,0.549117413522065,0.166000000000008
3,7,0.585884028896882,0.548183593233351,0.163999999999999
