"recommended.pars.mtry","recommended.pars.min.node.size","recommended.pars.sample.fraction","recommended.pars.multiclass.brier","recommended.pars.exec.time"
3,6,0.405995146900871,0.56518887388145,0.246
4,2,0.312272976454971,0.566311489208958,0.218000000000001
3,6,0.419986660677476,0.565614663882829,0.211999999999999
3,4,0.372808638846357,0.565215980334143,0.174000000000001
4,4,0.354563648344728,0.565299765163807,0.180000000000004
5,4,0.32785528934987,0.565654692874305,0.161999999999998
4,4,0.341403649680447,0.564444874120568,0.159999999999997
4,6,0.404068140501626,0.565668570268898,0.155999999999995
3,6,0.422160002756247,0.56651465081438,0.180000000000001
3,6,0.416524643898364,0.565472841271001,0.164000000000007
4,5,0.362021675151064,0.56413057586316,0.161999999999998
4,4,0.364016663901166,0.565087251281094,0.166
4,4,0.341445491827464,0.565467259917959,0.170000000000005
4,4,0.33401135443719,0.566604331551611,0.178000000000003
4,6,0.377615247117185,0.565808988069265,0.163999999999993
4,5,0.379120060407796,0.56593636289908,0.172000000000003
4,4,0.299692189291271,0.566317751718445,0.152000000000004
4,6,0.365250195487619,0.565827189652944,0.175999999999993
3,6,0.400051297064092,0.565479063399342,0.163999999999993
4,3,0.307833403095043,0.566788934695286,0.161999999999995
4,4,0.332191230532223,0.564484289607753,0.168000000000001
4,4,0.352359495551208,0.564947748383404,0.162
4,5,0.349783251895355,0.565527260939774,0.161999999999995
4,4,0.359872682160892,0.565954476747274,0.169999999999982
4,2,0.307559617009865,0.565895121802771,0.163999999999999
3,5,0.409417646851667,0.56551191866073,0.174000000000001
3,4,0.400682349937448,0.566290620280065,0.165999999999985
4,2,0.321087936274727,0.565634207007575,0.168000000000006
4,5,0.342370976261874,0.564199754957634,0.168000000000018
4,3,0.293878494621029,0.564937682183538,0.170000000000005
4,5,0.363010104065237,0.565166616372947,0.163999999999999
3,5,0.382606251742248,0.566985349218966,0.16400000000001
3,5,0.392383360493095,0.565107889004306,0.167999999999984
3,5,0.395701508961131,0.565574484939962,0.153999999999996
4,4,0.327479920889595,0.564833370501463,0.169999999999993
3,2,0.340517011279683,0.566372041875232,0.177999999999997
5,3,0.283222565345561,0.566813212347895,0.155999999999995
4,3,0.33959908713885,0.56468230414316,0.168000000000006
4,4,0.36951894113005,0.56546699806414,0.167999999999995
4,4,0.383310990094895,0.566162521317414,0.162000000000012
4,5,0.338911227418464,0.564635912927909,0.160000000000014
3,3,0.34167032939068,0.566195350729794,0.16600000000002
4,6,0.400950775144752,0.565026100219831,0.165999999999974
4,3,0.331247760718374,0.565828985767654,0.174000000000001
3,6,0.423017119247024,0.565291442101631,0.15200000000001
