"recommended.pars.mtry","recommended.pars.min.node.size","recommended.pars.sample.fraction","recommended.pars.multiclass.brier","recommended.pars.exec.time"
2,2,0.543344477309173,0.53051820920416,0.178
2,2,0.572335173276671,0.528881936215002,0.173999999999999
2,2,0.539811869700117,0.53011315931838,0.176000000000001
2,2,0.555445076594548,0.5279131025603,0.166000000000003
2,3,0.583060466611001,0.530743743580801,0.182000000000002
2,2,0.54884987589928,0.529051491939987,0.178
2,2,0.605544448054488,0.526395805586105,0.177999999999997
2,3,0.613304537485178,0.530663373119162,0.165999999999997
2,2,0.546553323121078,0.528632409244862,0.163999999999996
2,2,0.541301534821943,0.52893363703746,0.205999999999997
2,5,0.5146318401083,0.532746443578548,0.165999999999997
2,2,0.513473594120902,0.528480697698218,0.170000000000002
2,2,0.591622406719753,0.527939722441781,0.180000000000007
2,2,0.55091386132342,0.528114547976697,0.176000000000005
2,2,0.51134599623249,0.529090598070605,0.17600000000001
2,2,0.541373464755365,0.528707209610623,0.172000000000003
2,2,0.575445052156219,0.529948554284761,0.172000000000014
2,2,0.577612852762835,0.527379200907249,0.180000000000001
2,2,0.583181389574685,0.526740660458423,0.181999999999999
2,3,0.557345329273911,0.528831140031671,0.165999999999997
2,3,0.512305504635326,0.530452517546684,0.172000000000008
2,2,0.530237083297517,0.529353220235921,0.172000000000008
2,3,0.569675517877148,0.531047098092377,0.175999999999999
2,2,0.575282715420541,0.527912944701193,0.174000000000012
2,2,0.641635830735929,0.528238166526814,0.212000000000012
2,2,0.50461032407416,0.528052281045293,0.169999999999993
2,2,0.56048476763978,0.527893542411702,0.173999999999978
2,2,0.568711059273727,0.527990080237508,0.17199999999998
2,2,0.604702802801229,0.528410600254373,0.180000000000018
2,2,0.683388951122002,0.527518792258453,0.17600000000001
2,2,0.624968030968681,0.526916800562754,0.170000000000016
2,2,0.534997220235108,0.529394204903026,0.163999999999987
2,2,0.585886186109216,0.528337255662433,0.17399999999999
2,2,0.615732348076708,0.528544845907785,0.182000000000005
2,2,0.57221245275306,0.529014886477647,0.161999999999978
2,2,0.562628040050517,0.528415161656195,0.171999999999991
2,2,0.564993643951299,0.529194529721872,0.162
2,2,0.670648263861251,0.530158234513153,0.172000000000014
2,2,0.500201897373,0.529081256187964,0.166000000000008
2,2,0.610467935608728,0.527902279079192,0.180000000000018
2,2,0.601227494762896,0.528358256709318,0.179999999999995
2,2,0.451386826877971,0.530305288514193,0.165999999999997
2,2,0.593136131034524,0.52928610721468,0.170000000000016
2,3,0.554963495048203,0.531808382398172,0.175999999999999
2,2,0.561035459894268,0.529058291547022,0.168000000000006
