"recommended.pars.mtry","recommended.pars.min.node.size","recommended.pars.sample.fraction","recommended.pars.multiclass.brier","recommended.pars.exec.time"
3,2,0.889352627292907,0.485478941872501,0.193999999999999
3,2,0.886166940701139,0.484048433164453,0.189999999999999
2,2,0.898630260348282,0.485448758053528,0.194
3,3,0.898574700962019,0.485035259363478,0.180000000000004
3,3,0.897622413859237,0.486966421208317,0.176000000000001
3,2,0.895791571502825,0.482518753359943,0.18
2,2,0.862476184272363,0.4864481828793,0.179999999999998
3,2,0.893307361578466,0.484506982681256,0.178000000000003
3,4,0.899072362136956,0.486148319180135,0.185999999999999
3,2,0.894420212704062,0.482047621424758,0.189999999999998
3,3,0.826044844757335,0.489355990492963,0.188
3,4,0.890598874910859,0.484443093279404,0.180000000000001
3,3,0.898301195559581,0.484899148898033,0.177999999999997
3,2,0.816165091406619,0.490635392743736,0.189999999999998
3,2,0.89292021229581,0.486833599768533,0.186000000000001
2,2,0.88160453660238,0.488815230062321,0.208000000000004
3,2,0.898264169623033,0.483894943841673,0.179999999999995
3,2,0.805655952522816,0.491153536638921,0.181999999999994
3,2,0.854985446102393,0.487146770411765,0.190000000000009
3,2,0.868574605622474,0.482523018575071,0.185999999999996
3,3,0.895340206989072,0.486290642082493,0.169999999999999
3,2,0.895929416924265,0.484834693560563,0.184000000000003
3,2,0.854025566695967,0.486204170706266,0.183999999999992
3,2,0.889218905861176,0.481488728195282,0.186000000000001
2,4,0.898555630186977,0.490046537713714,0.175999999999999
3,3,0.898268048133711,0.486070052733813,0.198000000000002
3,2,0.817390600162133,0.490312306532953,0.191999999999996
3,3,0.858485815923634,0.488625699565869,0.198000000000002
3,2,0.775534914846058,0.493604823198574,0.192000000000007
3,2,0.819223476235164,0.491069853146763,0.184000000000003
3,2,0.866669507050342,0.487443784846425,0.192000000000019
3,3,0.89773655846487,0.485344851990205,0.183999999999992
3,2,0.898240856439173,0.485895934444549,0.186000000000001
2,3,0.898672873103117,0.48678944354917,0.182000000000005
3,2,0.895915086138599,0.485661070968854,0.189999999999998
3,3,0.893339788472004,0.486384686166536,0.190000000000009
3,3,0.897284564563179,0.48452275352495,0.169999999999982
3,2,0.820013202567257,0.488186430124397,0.181999999999994
3,3,0.898114400135997,0.484653159491325,0.195999999999992
2,2,0.891968733992654,0.48664307521885,0.186000000000001
3,2,0.853886690147461,0.487681156577473,0.182000000000028
3,2,0.894852186408916,0.483453540263054,0.187999999999977
3,2,0.899088460893988,0.485940715725027,0.193999999999994
3,2,0.893766390611627,0.483733021465527,0.188000000000011
3,3,0.898913968899738,0.483774953675463,0.177999999999997
