"recommended.pars.mtry","recommended.pars.min.node.size","recommended.pars.sample.fraction","recommended.pars.multiclass.brier","recommended.pars.exec.time"
2,3,0.617043292399486,0.542577359276941,0.172
2,2,0.513607177696808,0.544253487818653,0.181999999999999
2,2,0.517146322516981,0.544027718529565,0.176000000000001
2,2,0.480387869784422,0.543481469456612,0.166000000000001
2,2,0.54232232489669,0.545530318506139,0.181999999999998
2,3,0.625925647755212,0.545683470361123,0.172
2,3,0.58472271232817,0.546041360499125,0.167999999999998
2,3,0.634290384932355,0.545151170917098,0.164000000000001
2,3,0.603798368024942,0.545466965645106,0.180000000000001
2,2,0.549119527775154,0.543551651353699,0.183999999999995
2,2,0.519769061375083,0.54424248486712,0.172000000000003
2,2,0.546427835160816,0.544267706955442,0.169999999999996
2,2,0.491947923768189,0.546200835517978,0.171999999999997
2,3,0.587839425230328,0.545779786394501,0.175999999999999
2,3,0.606173978146724,0.543685443210799,0.175999999999999
2,3,0.629624222704736,0.544030445014258,0.157999999999993
2,5,0.676489396389799,0.546472832411717,0.162
2,2,0.45513072446598,0.54694959342912,0.169999999999993
2,2,0.569777319592668,0.543391807834815,0.168000000000006
2,2,0.613246880120242,0.545296400840415,0.174000000000001
2,4,0.540230309650663,0.545763578116888,0.160000000000008
2,3,0.661646529442884,0.545001316992261,0.185999999999996
2,5,0.586435780231142,0.547991544771231,0.173999999999995
2,3,0.55667446804533,0.545591234574769,0.172000000000003
2,2,0.569253362756182,0.544352602603048,0.184000000000015
2,2,0.528350989328373,0.545218052723415,0.182000000000005
2,3,0.548355798308994,0.545317737942832,0.174000000000001
2,2,0.441769935198516,0.547376775221024,0.175999999999988
2,2,0.525039996714494,0.54443047922804,0.180000000000018
2,2,0.510413801421504,0.544526462854853,0.172000000000014
2,3,0.545861992049997,0.544924253191844,0.174000000000001
2,3,0.618037734033985,0.544023395031198,0.169999999999993
2,3,0.576725076456438,0.545036361700122,0.177999999999986
2,6,0.664210462288586,0.546869391790915,0.167999999999995
2,3,0.535792932451132,0.544992493713289,0.172000000000003
2,2,0.580312501050544,0.545463738690149,0.168000000000006
2,2,0.551946454972905,0.544454629663381,0.174000000000001
2,2,0.462167290070251,0.546476128135553,0.167999999999984
2,2,0.537780740306382,0.544471433869872,0.172000000000003
2,2,0.505045593778289,0.545204179963169,0.179999999999995
2,2,0.509961118462482,0.543742911282622,0.174000000000001
2,2,0.511154319458023,0.545118987601544,0.17399999999999
2,3,0.523104355639133,0.546376212338517,0.177999999999997
2,3,0.52614244443319,0.545627691255918,0.170000000000005
2,3,0.626782316195723,0.545362222417824,0.178000000000009
